transaction_id,order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_pct,discount_amount,revenue,cogs
TRX0007593,ORD003399,2024-05-04,CUST0316,P006,Banten,3,9500,0.0298,849.33,27650.67,21300
TRX0007594,ORD003399,2024-05-04,CUST0316,P008,Banten,7,19500,0.0408,5571.2,130928.8,114800
TRX0009801,ORD004370,2024-05-04,CUST0075,P008,Jawa Barat,13,19500,0.0,0.0,253500.0,213200
TRX0009802,ORD004370,2024-05-04,CUST0075,P006,Jawa Barat,3,9500,0.0,0.0,28500.0,21300
TRX0015817,ORD007064,2024-05-04,CUST0304,P004,Jawa Barat,11,3200,0.0291,1024.56,34175.44,26950
TRX0015818,ORD007064,2024-05-04,CUST0304,P005,Jawa Barat,4,3000,0.0281,337.69,11662.31,9200
TRX0015819,ORD007064,2024-05-04,CUST0304,P014,Jawa Barat,6,20000,0.0479,5745.02,114254.98,93000
TRX0016919,ORD007561,2024-05-04,CUST0114,P002,Bali,9,68000,0.0073,4447.89,607552.11,544500
TRX0016920,ORD007561,2024-05-04,CUST0114,P007,Bali,4,12500,0.046,2302.22,47697.78,38400
TRX0019508,ORD008719,2024-05-04,CUST0403,P005,Jawa Timur,4,3000,0.0302,362.07,11637.93,9200
TRX0019510,ORD008719,2024-05-04,CUST0403,P002,Jawa Timur,13,68000,0.0518,45822.44,838177.56,786500
TRX0019511,ORD008719,2024-05-04,CUST0403,P014,Jawa Timur,4,20000,0.0503,4021.36,75978.64,62000
TRX0020513,ORD009189,2024-05-04,CUST0316,P007,Banten,19,12500,0.0283,6730.17,230769.83,182400
TRX0023082,ORD010342,2024-05-04,CUST0090,P001,Sulawesi Selatan,8,18500,0.0823,12178.39,135821.61,126400
TRX0023083,ORD010342,2024-05-04,CUST0090,P005,Sulawesi Selatan,10,3000,0.0897,2690.75,27309.25,23000
TRX0023202,ORD010392,2024-05-04,CUST0006,P006,Jawa Barat,4,9500,0.0262,997.17,37002.83,28400
TRX0023203,ORD010392,2024-05-04,CUST0006,P004,Jawa Barat,15,3200,0.0135,649.08,47350.92,36750
TRX0023204,ORD010392,2024-05-04,CUST0006,P008,Jawa Barat,9,19500,0.0091,1595.3,173904.7,147600
TRX0023205,ORD010392,2024-05-04,CUST0006,P015,Jawa Barat,19,28500,0.0,0.0,541500.0,418000
TRX0023206,ORD010392,2024-05-04,CUST0006,P005,Jawa Barat,13,3000,0.0958,3735.77,35264.23,29900
TRX0026690,ORD011939,2024-05-04,CUST0413,P005,DKI Jakarta,17,3000,0.0302,1540.42,49459.58,39100
TRX0027011,ORD012082,2024-05-04,CUST0253,P011,DKI Jakarta,16,11500,0.0624,11479.2,172520.8,142400
TRX0027050,ORD012093,2024-05-04,CUST0087,P009,Jawa Timur,11,3800,0.0231,964.92,40835.08,31900
TRX0027051,ORD012093,2024-05-04,CUST0087,P004,Jawa Timur,6,3200,0.0351,673.26,18526.74,14700
TRX0027052,ORD012093,2024-05-04,CUST0087,P012,Jawa Timur,7,16500,0.0792,9152.9,106347.1,91700
TRX0027327,ORD012212,2024-05-04,CUST0091,P004,Jawa Tengah,16,3200,0.0454,2325.15,48874.85,39200
TRX0027402,ORD012248,2024-05-04,CUST0490,P003,Jawa Timur,6,15500,0.0757,7041.93,85958.07,79200
TRX0027403,ORD012248,2024-05-04,CUST0490,P001,Jawa Timur,9,18500,0.0446,7419.75,159080.25,142200
TRX0028169,ORD012588,2024-05-04,CUST0234,P001,Jawa Tengah,5,18500,0.0557,5147.9,87352.1,79000
TRX0028170,ORD012588,2024-05-04,CUST0234,P004,Jawa Tengah,9,3200,0.0245,704.81,28095.19,22050
TRX0029440,ORD013154,2024-05-04,CUST0055,P013,Jawa Tengah,3,13800,0.0479,1981.52,39418.48,31800
TRX0029441,ORD013154,2024-05-04,CUST0055,P001,Jawa Tengah,6,18500,0.0414,4592.69,106407.31,94800
TRX0029442,ORD013154,2024-05-04,CUST0055,P003,Jawa Tengah,9,15500,0.0489,6828.49,132671.51,118800
TRX0030116,ORD013452,2024-05-04,CUST0391,P005,DKI Jakarta,15,3000,0.0,0.0,45000.0,34500
TRX0030118,ORD013452,2024-05-04,CUST0391,P001,DKI Jakarta,5,18500,0.0357,3303.32,89196.68,79000
TRX0030119,ORD013452,2024-05-04,CUST0391,P007,DKI Jakarta,14,12500,0.0124,2168.13,172831.87,134400
TRX0030259,ORD013516,2024-05-04,CUST0234,P007,Jawa Tengah,8,12500,0.0677,6767.2,93232.8,76800
TRX0030260,ORD013516,2024-05-04,CUST0234,P001,Jawa Tengah,8,18500,0.0611,9046.34,138953.66,126400
TRX0032355,ORD014461,2024-05-04,CUST0176,P003,Jawa Timur,10,15500,0.0033,514.93,154485.07,132000
TRX0032356,ORD014461,2024-05-04,CUST0176,P006,Jawa Timur,3,9500,0.0105,299.55,28200.45,21300
TRX0032357,ORD014461,2024-05-04,CUST0176,P005,Jawa Timur,12,3000,0.0,0.0,36000.0,27600
TRX0032358,ORD014461,2024-05-04,CUST0176,P013,Jawa Timur,8,13800,0.033,3645.3,106754.7,84800
TRX0034626,ORD015463,2024-05-04,CUST0166,P006,Jawa Tengah,3,9500,0.0509,1449.4,27050.6,21300
TRX0036108,ORD016123,2024-05-04,CUST0133,P007,Sumatera Utara,3,12500,0.0373,1399.13,36100.87,28800
TRX0036109,ORD016123,2024-05-04,CUST0133,P012,Sumatera Utara,6,16500,0.0552,5465.75,93534.25,78600
TRX0036110,ORD016123,2024-05-04,CUST0133,P001,Sumatera Utara,1,18500,0.0513,948.85,17551.15,15800
TRX0036506,ORD016307,2024-05-04,CUST0349,P007,Jawa Tengah,16,12500,0.0548,10956.48,189043.52,153600
TRX0036507,ORD016307,2024-05-04,CUST0349,P006,Jawa Tengah,14,9500,0.0418,5563.16,127436.84,99400
TRX0036508,ORD016307,2024-05-04,CUST0349,P011,Jawa Tengah,18,11500,0.1059,21919.78,185080.22,160200
TRX0036509,ORD016307,2024-05-04,CUST0349,P005,Jawa Tengah,9,3000,0.0214,577.06,26422.94,20700
TRX0036571,ORD016333,2024-05-04,CUST0340,P004,Bali,7,3200,0.0778,1741.65,20658.35,17150
TRX0040230,ORD017966,2024-05-04,CUST0463,P012,Jawa Timur,6,16500,0.0951,9418.15,89581.85,78600
TRX0040231,ORD017966,2024-05-04,CUST0463,P002,Jawa Timur,8,68000,0.0939,51061.69,492938.31,484000
TRX0040744,ORD018200,2024-05-04,CUST0348,P001,Jawa Barat,6,18500,0.0608,6743.82,104256.18,94800
TRX0040745,ORD018200,2024-05-04,CUST0348,P010,Jawa Barat,2,9800,0.0,0.0,19600.0,15000
TRX0040746,ORD018200,2024-05-04,CUST0348,P012,Jawa Barat,8,16500,0.0183,2417.28,129582.72,104800
TRX0040747,ORD018200,2024-05-04,CUST0348,P003,Jawa Barat,5,15500,0.0074,573.35,76926.65,66000
TRX0041819,ORD018669,2024-05-04,CUST0446,P002,Banten,14,68000,0.0579,55126.06,896873.94,847000
TRX0047460,ORD021180,2024-05-04,CUST0420,P003,DKI Jakarta,2,15500,0.0289,896.35,30103.65,26400
TRX0048670,ORD021738,2024-05-04,CUST0130,P003,DKI Jakarta,6,15500,0.0304,2824.6,90175.4,79200
TRX0053555,ORD023939,2024-05-04,CUST0499,P010,Sulawesi Selatan,9,9800,0.0564,4972.5,83227.5,67500
TRX0053556,ORD023939,2024-05-04,CUST0499,P007,Sulawesi Selatan,13,12500,0.0165,2686.75,159813.25,124800
TRX0053557,ORD023939,2024-05-04,CUST0499,P008,Sulawesi Selatan,12,19500,0.032,7493.64,226506.36,196800
TRX0053558,ORD023939,2024-05-04,CUST0499,P001,Sulawesi Selatan,2,18500,0.0228,845.01,36154.99,31600
TRX0053559,ORD023939,2024-05-04,CUST0499,P011,Sulawesi Selatan,3,11500,0.0857,2957.9,31542.1,26700
TRX0054327,ORD024268,2024-05-04,CUST0474,P006,Jawa Barat,4,9500,0.0649,2464.85,35535.15,28400
TRX0054328,ORD024268,2024-05-04,CUST0474,P010,Jawa Barat,3,9800,0.0242,710.75,28689.25,22500
TRX0005048,ORD002246,2024-05-05,CUST0063,P003,Jawa Tengah,20,15500,0.1016,31483.55,278516.45,264000
TRX0005049,ORD002246,2024-05-05,CUST0063,P001,Jawa Tengah,7,18500,0.0692,8967.12,120532.88,110600
TRX0005928,ORD002654,2024-05-05,CUST0282,P008,Jawa Barat,6,19500,0.004,466.26,116533.74,98400
TRX0005929,ORD002654,2024-05-05,CUST0282,P012,Jawa Barat,4,16500,0.0286,1885.9,64114.1,52400
TRX0005930,ORD002654,2024-05-05,CUST0282,P004,Jawa Barat,4,3200,0.0625,799.62,12000.38,9800
TRX0005931,ORD002654,2024-05-05,CUST0282,P005,Jawa Barat,2,3000,0.0201,120.86,5879.14,4600
TRX0006548,ORD002939,2024-05-05,CUST0313,P001,DKI Jakarta,6,18500,0.0312,3468.44,107531.56,94800
TRX0011555,ORD005178,2024-05-05,CUST0481,P009,Jawa Barat,8,3800,0.0436,1324.17,29075.83,23200
TRX0011558,ORD005178,2024-05-05,CUST0481,P010,Jawa Barat,8,9800,0.0562,4406.52,73993.48,60000
TRX0012560,ORD005626,2024-05-05,CUST0445,P014,Jawa Barat,12,20000,0.0461,11075.98,228924.02,186000
TRX0012561,ORD005626,2024-05-05,CUST0445,P003,Jawa Barat,5,15500,0.0233,1804.71,75695.29,66000
TRX0012562,ORD005626,2024-05-05,CUST0445,P004,Jawa Barat,6,3200,0.0904,1734.93,17465.07,14700
TRX0012563,ORD005626,2024-05-05,CUST0445,P002,Jawa Barat,1,68000,0.0418,2840.59,65159.41,60500
TRX0012811,ORD005741,2024-05-05,CUST0346,P004,Jawa Tengah,7,3200,0.0561,1257.53,21142.47,17150
TRX0012812,ORD005741,2024-05-05,CUST0346,P011,Jawa Tengah,5,11500,0.0238,1365.93,56134.07,44500
TRX0012813,ORD005741,2024-05-05,CUST0346,P006,Jawa Tengah,20,9500,0.0756,14360.92,175639.08,142000
TRX0013845,ORD006212,2024-05-05,CUST0072,P009,Jawa Timur,8,3800,0.0621,1889.27,28510.73,23200
TRX0013846,ORD006212,2024-05-05,CUST0072,P014,Jawa Timur,14,20000,0.058,16229.91,263770.09,217000
TRX0015074,ORD006747,2024-05-05,CUST0484,P004,Banten,8,3200,0.0764,1954.71,23645.29,19600
TRX0015075,ORD006747,2024-05-05,CUST0484,P015,Banten,6,28500,0.0384,6562.85,164437.15,132000
TRX0015076,ORD006747,2024-05-05,CUST0484,P001,Banten,4,18500,0.0224,1656.39,72343.61,63200
TRX0015942,ORD007119,2024-05-05,CUST0278,P004,Sumatera Utara,13,3200,0.0265,1102.39,40497.61,31850
TRX0015943,ORD007119,2024-05-05,CUST0278,P011,Sumatera Utara,7,11500,0.0492,3964.52,76535.48,62300
TRX0016516,ORD007377,2024-05-05,CUST0453,P007,Jawa Timur,3,12500,0.0121,454.26,37045.74,28800
TRX0016523,ORD007382,2024-05-05,CUST0017,P003,Jawa Barat,5,15500,0.0327,2537.47,74962.53,66000
TRX0016525,ORD007382,2024-05-05,CUST0017,P007,Jawa Barat,4,12500,0.0899,4494.17,45505.83,38400
TRX0016526,ORD007382,2024-05-05,CUST0017,P013,Jawa Barat,7,13800,0.0077,740.76,95859.24,74200
TRX0016727,ORD007474,2024-05-05,CUST0033,P007,Jawa Tengah,6,12500,0.0,0.0,75000.0,57600
TRX0016728,ORD007474,2024-05-05,CUST0033,P005,Jawa Tengah,9,3000,0.0232,625.66,26374.34,20700
TRX0017789,ORD007933,2024-05-05,CUST0453,P014,Jawa Timur,12,20000,0.0244,5851.15,234148.85,186000
TRX0017790,ORD007933,2024-05-05,CUST0453,P001,Jawa Timur,6,18500,0.0103,1138.02,109861.98,94800
TRX0017791,ORD007933,2024-05-05,CUST0453,P004,Jawa Timur,9,3200,0.0336,966.88,27833.12,22050
TRX0019264,ORD008603,2024-05-05,CUST0215,P004,Jawa Tengah,1,3200,0.0379,121.29,3078.71,2450
TRX0019265,ORD008603,2024-05-05,CUST0215,P001,Jawa Tengah,8,18500,0.1026,15185.46,132814.54,126400
TRX0019266,ORD008603,2024-05-05,CUST0215,P005,Jawa Tengah,6,3000,0.019,342.13,17657.87,13800
TRX0022209,ORD009951,2024-05-05,CUST0338,P002,Jawa Timur,10,68000,0.0533,36218.36,643781.64,605000
TRX0022210,ORD009951,2024-05-05,CUST0338,P001,Jawa Timur,3,18500,0.0457,2534.07,52965.93,47400
TRX0022211,ORD009951,2024-05-05,CUST0338,P003,Jawa Timur,16,15500,0.0051,1255.99,246744.01,211200
TRX0022856,ORD010243,2024-05-05,CUST0027,P003,Sulawesi Selatan,9,15500,0.0474,6613.36,132886.64,118800
TRX0022857,ORD010243,2024-05-05,CUST0027,P012,Sulawesi Selatan,1,16500,0.0416,686.33,15813.67,13100
TRX0022858,ORD010243,2024-05-05,CUST0027,P006,Sulawesi Selatan,11,9500,0.0274,2865.22,101634.78,78100
TRX0027121,ORD012127,2024-05-05,CUST0278,P007,Sumatera Utara,12,12500,0.0,0.0,150000.0,115200
TRX0027122,ORD012127,2024-05-05,CUST0278,P012,Sumatera Utara,9,16500,0.085,12624.43,135875.57,117900
TRX0027124,ORD012127,2024-05-05,CUST0278,P001,Sumatera Utara,11,18500,0.077,15666.74,187833.26,173800
TRX0030616,ORD013675,2024-05-05,CUST0367,P011,DKI Jakarta,11,11500,0.054,6835.14,119664.86,97900
TRX0031352,ORD014012,2024-05-05,CUST0246,P006,Jawa Timur,14,9500,0.0314,4182.57,128817.43,99400
TRX0034192,ORD015276,2024-05-05,CUST0406,P010,Bali,2,9800,0.0313,613.2,18986.8,15000
TRX0037529,ORD016765,2024-05-05,CUST0011,P003,DKI Jakarta,4,15500,0.0082,507.88,61492.12,52800
TRX0038704,ORD017303,2024-05-05,CUST0310,P014,Sumatera Utara,4,20000,0.025,2000.02,77999.98,62000
TRX0038705,ORD017303,2024-05-05,CUST0310,P003,Sumatera Utara,11,15500,0.0463,7900.55,162599.45,145200
TRX0038706,ORD017303,2024-05-05,CUST0310,P005,Sumatera Utara,5,3000,0.018,269.54,14730.46,11500
TRX0039445,ORD017608,2024-05-05,CUST0139,P006,Banten,4,9500,0.0242,919.07,37080.93,28400
TRX0045936,ORD020513,2024-05-05,CUST0031,P001,Jawa Timur,10,18500,0.0504,9315.02,175684.98,158000
TRX0045938,ORD020513,2024-05-05,CUST0031,P014,Jawa Timur,8,20000,0.0,0.0,160000.0,124000
TRX0046969,ORD020956,2024-05-05,CUST0458,P014,DKI Jakarta,5,20000,0.0175,1753.73,98246.27,77500
TRX0047309,ORD021110,2024-05-05,CUST0288,P013,Sumatera Utara,13,13800,0.0576,10327.78,169072.22,137800
TRX0048521,ORD021669,2024-05-05,CUST0138,P005,Jawa Timur,10,3000,0.0499,1498.32,28501.68,23000
TRX0048522,ORD021669,2024-05-05,CUST0138,P012,Jawa Timur,5,16500,0.0529,4368.08,78131.92,65500
TRX0052659,ORD023539,2024-05-05,CUST0193,P005,Banten,5,3000,0.0121,181.86,14818.14,11500
TRX0052661,ORD023539,2024-05-05,CUST0193,P001,Banten,2,18500,0.0089,328.76,36671.24,31600
TRX0052662,ORD023539,2024-05-05,CUST0193,P002,Banten,2,68000,0.0251,3407.27,132592.73,121000
TRX0055811,ORD024940,2024-05-05,CUST0444,P001,DKI Jakarta,7,18500,0.0579,7491.78,122008.22,110600
TRX0055812,ORD024940,2024-05-05,CUST0444,P004,DKI Jakarta,1,3200,0.0436,139.46,3060.54,2450
TRX0055813,ORD024940,2024-05-05,CUST0444,P003,DKI Jakarta,7,15500,0.0289,3137.87,105362.13,92400
TRX0055814,ORD024940,2024-05-05,CUST0444,P014,DKI Jakarta,6,20000,0.0626,7510.35,112489.65,93000
TRX0006233,ORD002799,2024-05-06,CUST0320,P014,Jawa Tengah,6,20000,0.0531,6370.85,113629.15,93000
TRX0007914,ORD003541,2024-05-06,CUST0253,P013,DKI Jakarta,18,13800,0.0,0.0,248400.0,190800
TRX0007915,ORD003541,2024-05-06,CUST0253,P006,DKI Jakarta,9,9500,0.034,2903.78,82596.22,63900
TRX0007916,ORD003541,2024-05-06,CUST0253,P007,DKI Jakarta,6,12500,0.045,3373.27,71626.73,57600
TRX0011166,ORD005002,2024-05-06,CUST0481,P004,Jawa Barat,4,3200,0.0512,655.41,12144.59,9800
TRX0011167,ORD005002,2024-05-06,CUST0481,P001,Jawa Barat,14,18500,0.0928,24036.28,234963.72,221200
TRX0013207,ORD005916,2024-05-06,CUST0075,P002,Jawa Barat,4,68000,0.021,5717.77,266282.23,242000
TRX0016963,ORD007578,2024-05-06,CUST0088,P008,DKI Jakarta,3,19500,0.0402,2351.05,56148.95,49200
TRX0016964,ORD007578,2024-05-06,CUST0088,P006,DKI Jakarta,13,9500,0.0049,602.86,122897.14,92300
TRX0018299,ORD008168,2024-05-06,CUST0382,P002,Jawa Tengah,5,68000,0.0,0.0,340000.0,302500
TRX0019487,ORD008706,2024-05-06,CUST0072,P014,Jawa Timur,14,20000,0.0911,25511.43,254488.57,217000
TRX0019488,ORD008706,2024-05-06,CUST0072,P003,Jawa Timur,9,15500,0.0,0.0,139500.0,118800
TRX0020551,ORD009202,2024-05-06,CUST0124,P003,Jawa Timur,3,15500,0.0492,2287.63,44212.37,39600
TRX0020978,ORD009401,2024-05-06,CUST0278,P014,Sumatera Utara,6,20000,0.1314,15773.1,104226.9,93000
TRX0020979,ORD009401,2024-05-06,CUST0278,P002,Sumatera Utara,24,68000,0.0926,151090.57,1480909.43,1452000
TRX0020980,ORD009401,2024-05-06,CUST0278,P004,Sumatera Utara,16,3200,0.0096,492.18,50707.82,39200
TRX0021481,ORD009620,2024-05-06,CUST0478,P015,Jawa Timur,20,28500,0.1438,81939.94,488060.06,440000
TRX0024207,ORD010840,2024-05-06,CUST0159,P005,Jawa Timur,15,3000,0.0573,2579.58,42420.42,34500
TRX0024208,ORD010840,2024-05-06,CUST0159,P006,Jawa Timur,11,9500,0.026,2716.8,101783.2,78100
TRX0025248,ORD011309,2024-05-06,CUST0067,P005,Jawa Barat,20,3000,0.0999,5993.08,54006.92,46000
TRX0025249,ORD011309,2024-05-06,CUST0067,P015,Jawa Barat,10,28500,0.0921,26256.19,258743.81,220000
TRX0025610,ORD011461,2024-05-06,CUST0330,P004,DKI Jakarta,10,3200,0.0638,2041.22,29958.78,24500
TRX0025611,ORD011461,2024-05-06,CUST0330,P012,DKI Jakarta,21,16500,0.1171,40559.48,305940.52,275100
TRX0026118,ORD011688,2024-05-06,CUST0379,P010,DKI Jakarta,2,9800,0.0589,1154.07,18445.93,15000
TRX0026119,ORD011688,2024-05-06,CUST0379,P001,DKI Jakarta,15,18500,0.0325,9011.96,268488.04,237000
TRX0026237,ORD011734,2024-05-06,CUST0495,P004,Jawa Tengah,2,3200,0.0179,114.52,6285.48,4900
TRX0027455,ORD012273,2024-05-06,CUST0371,P003,Jawa Timur,28,15500,0.1494,64854.97,369145.03,369600
TRX0027884,ORD012454,2024-05-06,CUST0070,P003,Jawa Timur,15,15500,0.0464,10791.39,221708.61,198000
TRX0027885,ORD012454,2024-05-06,CUST0070,P004,Jawa Timur,1,3200,0.0478,152.8,3047.2,2450
TRX0027886,ORD012454,2024-05-06,CUST0070,P005,Jawa Timur,2,3000,0.1215,728.95,5271.05,4600
TRX0029708,ORD013273,2024-05-06,CUST0080,P004,Jawa Tengah,3,3200,0.0375,360.13,9239.87,7350
TRX0034468,ORD015394,2024-05-06,CUST0336,P006,Jawa Barat,7,9500,0.0,0.0,66500.0,49700
TRX0036956,ORD016509,2024-05-06,CUST0379,P009,DKI Jakarta,7,3800,0.0357,950.42,25649.58,20300
TRX0036957,ORD016509,2024-05-06,CUST0379,P010,DKI Jakarta,7,9800,0.0269,1845.25,66754.75,52500
TRX0036958,ORD016509,2024-05-06,CUST0379,P005,DKI Jakarta,7,3000,0.0365,767.0,20233.0,16100
TRX0038545,ORD017225,2024-05-06,CUST0151,P001,Jawa Barat,7,18500,0.0504,6520.33,122979.67,110600
TRX0038589,ORD017251,2024-05-06,CUST0452,P008,Jawa Barat,3,19500,0.08,4681.0,53819.0,49200
TRX0038756,ORD017328,2024-05-06,CUST0413,P009,DKI Jakarta,3,3800,0.0707,805.48,10594.52,8700
TRX0041707,ORD018616,2024-05-06,CUST0485,P007,DKI Jakarta,31,12500,0.1133,43909.04,343590.96,297600
TRX0042272,ORD018876,2024-05-06,CUST0092,P007,Sulawesi Selatan,7,12500,0.0636,5564.38,81935.62,67200
TRX0042273,ORD018876,2024-05-06,CUST0092,P012,Sulawesi Selatan,11,16500,0.0169,3068.44,178431.56,144100
TRX0042293,ORD018884,2024-05-06,CUST0018,P010,Bali,4,9800,0.0605,2369.69,36830.31,30000
TRX0045225,ORD020209,2024-05-06,CUST0006,P004,Jawa Barat,10,3200,0.0111,355.92,31644.08,24500
TRX0047369,ORD021138,2024-05-06,CUST0059,P003,Sumatera Utara,9,15500,0.022,3064.79,136435.21,118800
TRX0047370,ORD021138,2024-05-06,CUST0059,P005,Sumatera Utara,14,3000,0.0051,212.84,41787.16,32200
TRX0052226,ORD023351,2024-05-06,CUST0316,P001,Banten,16,18500,0.064,18931.2,277068.8,252800
TRX0052227,ORD023351,2024-05-06,CUST0316,P004,Banten,7,3200,0.0427,955.7,21444.3,17150
TRX0052228,ORD023351,2024-05-06,CUST0316,P013,Banten,14,13800,0.0284,5493.07,187706.93,148400
TRX0000232,ORD000106,2024-05-07,CUST0067,P001,Jawa Barat,3,18500,0.0654,3631.51,51868.49,47400
TRX0000233,ORD000106,2024-05-07,CUST0067,P010,Jawa Barat,5,9800,0.0735,3600.28,45399.72,37500
TRX0000234,ORD000106,2024-05-07,CUST0067,P007,Jawa Barat,26,12500,0.1282,41662.13,283337.87,249600
TRX0001542,ORD000679,2024-05-07,CUST0059,P013,Sumatera Utara,3,13800,0.0532,2201.42,39198.58,31800
TRX0001544,ORD000679,2024-05-07,CUST0059,P002,Sumatera Utara,20,68000,0.1026,139538.96,1220461.04,1210000
TRX0001545,ORD000679,2024-05-07,CUST0059,P003,Sumatera Utara,11,15500,0.0383,6528.26,163971.74,145200
TRX0001546,ORD000679,2024-05-07,CUST0059,P011,Sumatera Utara,2,11500,0.0499,1147.79,21852.21,17800
TRX0002568,ORD001152,2024-05-07,CUST0055,P005,Jawa Tengah,8,3000,0.0436,1046.51,22953.49,18400
TRX0005975,ORD002677,2024-05-07,CUST0075,P001,Jawa Barat,3,18500,0.0484,2684.24,52815.76,47400
TRX0011736,ORD005252,2024-05-07,CUST0175,P009,Jawa Timur,17,3800,0.0038,244.14,64355.86,49300
TRX0016145,ORD007211,2024-05-07,CUST0447,P006,Sumatera Utara,12,9500,0.0194,2214.38,111785.62,85200
TRX0021879,ORD009795,2024-05-07,CUST0257,P013,Sulawesi Selatan,10,13800,0.0591,8152.91,129847.09,106000
TRX0021880,ORD009795,2024-05-07,CUST0257,P005,Sulawesi Selatan,13,3000,0.0455,1773.58,37226.42,29900
TRX0026273,ORD011753,2024-05-07,CUST0319,P008,DKI Jakarta,12,19500,0.0467,10933.92,223066.08,196800
TRX0026473,ORD011832,2024-05-07,CUST0460,P002,Banten,18,68000,0.0319,39067.7,1184932.3,1089000
TRX0027085,ORD012110,2024-05-07,CUST0065,P011,Jawa Barat,6,11500,0.0548,3779.72,65220.28,53400
TRX0027733,ORD012390,2024-05-07,CUST0216,P005,Jawa Barat,7,3000,0.0171,360.12,20639.88,16100
TRX0027736,ORD012390,2024-05-07,CUST0216,P007,Jawa Barat,15,12500,0.0749,14042.58,173457.42,144000
TRX0027737,ORD012390,2024-05-07,CUST0216,P006,Jawa Barat,8,9500,0.0485,3686.64,72313.36,56800
TRX0028920,ORD012921,2024-05-07,CUST0072,P014,Jawa Timur,6,20000,0.0,0.0,120000.0,93000
TRX0037246,ORD016638,2024-05-07,CUST0183,P001,Sulawesi Selatan,8,18500,0.089,13173.47,134826.53,126400
TRX0037247,ORD016638,2024-05-07,CUST0183,P015,Sulawesi Selatan,10,28500,0.0174,4945.93,280054.07,220000
TRX0037248,ORD016638,2024-05-07,CUST0183,P003,Sulawesi Selatan,7,15500,0.0541,5867.77,102632.23,92400
TRX0040628,ORD018149,2024-05-07,CUST0313,P014,DKI Jakarta,8,20000,0.0,0.0,160000.0,124000
TRX0040629,ORD018149,2024-05-07,CUST0313,P008,DKI Jakarta,25,19500,0.1025,49946.66,437553.34,410000
TRX0040630,ORD018149,2024-05-07,CUST0313,P004,DKI Jakarta,4,3200,0.0512,655.53,12144.47,9800
TRX0040910,ORD018263,2024-05-07,CUST0428,P013,Jawa Barat,12,13800,0.0361,5971.94,159628.06,127200
TRX0042849,ORD019142,2024-05-07,CUST0316,P004,Banten,5,3200,0.0497,795.02,15204.98,12250
TRX0050380,ORD022515,2024-05-07,CUST0105,P015,Jawa Barat,3,28500,0.0898,7677.17,77822.83,66000
TRX0050381,ORD022515,2024-05-07,CUST0105,P003,Jawa Barat,8,15500,0.0516,6401.98,117598.02,105600
TRX0052905,ORD023653,2024-05-07,CUST0278,P006,Sumatera Utara,14,9500,0.038,5052.0,127948.0,99400
TRX0052906,ORD023653,2024-05-07,CUST0278,P005,Sumatera Utara,3,3000,0.0259,233.22,8766.78,6900
TRX0052907,ORD023653,2024-05-07,CUST0278,P002,Sumatera Utara,11,68000,0.0032,2373.4,745626.6,665500
TRX0055216,ORD024667,2024-05-07,CUST0495,P002,Jawa Tengah,1,68000,0.0334,2271.1,65728.9,60500
TRX0001573,ORD000691,2024-05-08,CUST0170,P006,Jawa Timur,12,9500,0.089,10150.59,103849.41,85200
TRX0001574,ORD000691,2024-05-08,CUST0170,P012,Jawa Timur,2,16500,0.0831,2742.97,30257.03,26200
TRX0001575,ORD000691,2024-05-08,CUST0170,P003,Jawa Timur,5,15500,0.0753,5834.33,71665.67,66000
TRX0001576,ORD000691,2024-05-08,CUST0170,P002,Jawa Timur,2,68000,0.0,0.0,136000.0,121000
TRX0001821,ORD000809,2024-05-08,CUST0460,P009,Banten,9,3800,0.0513,1753.74,32446.26,26100
TRX0001822,ORD000809,2024-05-08,CUST0460,P012,Banten,11,16500,0.0388,7037.73,174462.27,144100
TRX0002615,ORD001173,2024-05-08,CUST0378,P010,Jawa Barat,13,9800,0.0751,9561.68,117838.32,97500
TRX0002616,ORD001173,2024-05-08,CUST0378,P008,Jawa Barat,3,19500,0.0517,3023.76,55476.24,49200
TRX0002617,ORD001173,2024-05-08,CUST0378,P004,Jawa Barat,3,3200,0.0178,170.98,9429.02,7350
TRX0004170,ORD001860,2024-05-08,CUST0480,P005,Jawa Barat,4,3000,0.0,0.0,12000.0,9200
TRX0004171,ORD001860,2024-05-08,CUST0480,P001,Jawa Barat,1,18500,0.0023,41.9,18458.1,15800
TRX0004172,ORD001860,2024-05-08,CUST0480,P006,Jawa Barat,18,9500,0.0,0.0,171000.0,127800
TRX0005854,ORD002620,2024-05-08,CUST0367,P004,DKI Jakarta,6,3200,0.0512,982.45,18217.55,14700
TRX0005855,ORD002620,2024-05-08,CUST0367,P001,DKI Jakarta,2,18500,0.039,1442.81,35557.19,31600
TRX0005856,ORD002620,2024-05-08,CUST0367,P005,DKI Jakarta,11,3000,0.0,0.0,33000.0,25300
TRX0005857,ORD002620,2024-05-08,CUST0367,P007,DKI Jakarta,10,12500,0.0727,9088.45,115911.55,96000
TRX0006932,ORD003104,2024-05-08,CUST0059,P005,Sumatera Utara,5,3000,0.0379,568.85,14431.15,11500
TRX0007853,ORD003511,2024-05-08,CUST0236,P001,Jawa Barat,6,18500,0.0532,5904.87,105095.13,94800
TRX0007854,ORD003511,2024-05-08,CUST0236,P005,Jawa Barat,15,3000,0.0331,1489.02,43510.98,34500
